PERÍODO,EMPRESA,LOCALIDAD,PROVINCIA,INSUMO,"CUPO TOTAL ASIGNADO ","PRODUCCIÓN ","VENTAS TOTALES ","PAN AMERICAN ENERGY LLC, SUCURSAL ARGENTINA (antes AXION ENERGY ARGENTINA S.A.)","PETROBRAS ARGENTINA S.A.","FOX PETROL S.A.","REFINERÍA DEL NORTE S.A.","SHELL ARGENTINA C.A.P.S.A.","YPF S.A.","ENERGÍA Y DERIVADOS DEL PETRÓLEO S.A.","OIL COMBUSTIBLES S.A.","TRAFIGURA ARGENTINA S.A.","REFI PAMPA S.A."
2016/12/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",14743,"14500,69488313329","14780,209728363867","2953,7839","1224,5104",0,"1796,5634","1629,8041","6504,005",0,"671,54769",0,0
2016/12/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,8130,"8290,587492103601","8132,659886291851",0,0,0,0,0,"8132,6595",0,0,0,0
2016/12/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2583,"2501,680353758686","2448,51989892609","1578,0164",0,0,0,"509,15982",0,0,"361,33922",0,0
2016/12/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,13650,"13442,956411876185","13594,58875552748","2518,2817","1262,4131",0,0,"3033,4807","6780,4169",0,0,0,0
2016/12/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1798,"1262,463676563487","1339,2699936828808",0,0,0,0,"510,90334","828,36386",0,0,0,0
2016/12/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,6192,"4927,302590018951","6233,759949463045","2241,0107",0,0,0,"514,49147","2915,6538",0,"562,60265",0,0
2017/01/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12317,"12913,3358662614","12377,418946301925","2208,7386018237084","543,0217831813576",0,0,"3001,418439716312","6624,240121580548",0,0,0,0
2017/01/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8131,"7712,596336070753","8076,563487049905","843,1585596967783",0,0,0,"5694,946304485155","1538,4586228679723",0,0,0,0
2017/01/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1222,"987,9722046746684","1239,671509791535",0,0,0,0,0,"1239,671509791535",0,0,0,0
2017/01/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2965,"2681,857233101706","2929,8420720151607",0,0,0,0,0,"2929,8420720151607",0,0,0,0
2017/01/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3265,"2535,527479469362","3039,0397978521796","1687,7321541377132","510,4485154769425",0,0,0,"586,6835123183829",0,"254,17561591914088",0,0
2017/01/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6136,"7120,0758054327225","6149,564118761845","628,5154769425143","221,38976626658243",0,0,"1986,910928616551","2525,837018319646",0,"786,9109286165509",0,0
2017/01/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",9337,"8788,859315589352","9642,33206590621","772,2179974651457",0,0,0,"3092,674271229404","5024,397972116603",0,"497,0468948035488","255,9949302915082",0
2017/01/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2784,0,"2811,3054499366285",0,0,0,0,0,"2811,3054499366285",0,0,0,0
2017/01/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13545,"12905,685407454203","13605,015792798484","2974,200884396715","936,1844598862918",0,"1772,849020846494","1517,8269109286164","5803,613392293115",0,"600,3411244472521",0,0
2017/01/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,8070,"7818,066961465572","8072,015161086545",0,0,0,0,0,"8072,015161086545",0,0,0,0
2017/01/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2583,"2181,9330385344283","2261,5287428932406","1321,5413771320277",0,0,0,"509,159823120657",0,0,"430,8275426405559",0,0
2017/01/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,13150,"13103,758066557004","13189,560926230544","2644,1604454004805","1114,741237504745",0,0,"2006,756927748956","7423,9023155763625",0,0,0,0
2017/01/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1484,0,"1833,0764371446621",0,0,0,0,"507,17624763108023","1325,9001895135818",0,0,0,0
2017/01/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5643,"5595,620253164557","5704,101265822785","1581,6708860759493",0,0,0,"511,0379746835443","2903,189873417721",0,"708,2025316455696",0,0
2017/02/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11704,"12303,87",11756,2092,507,0,0,2999,6158,0,0,0,0
2017/02/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8411,"8245,19","8306,740000000002","882,76",0,0,0,"5051,31","2372,67",0,0,0,0
2017/02/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",954,"1114,02","943,24",0,0,0,0,0,"943,24",0,0,0,0
2017/02/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2630,"638,14","2623,8",0,0,0,0,0,"2623,8",0,0,0,0
2017/02/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",2935,"(en blanco)",2642,1510,402,0,0,0,548,0,182,0,0
2017/02/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5726,"6669,39","5725,41","730,9","146,08",0,0,"1794,02","2233,91",0,"820,5",0,0
2017/02/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8428,"9255,94","7833,82","772,28",0,0,0,"2544,05","4012,89",0,"285,04","219,56",0
2017/02/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2455,0,"2477,76",0,0,0,0,0,"2477,76",0,0,0,0
2017/02/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12940,"14394,26","14211,9","2281,02","860,76",0,"1470,08","1080,18","8093,61",0,"426,25",0,0
2017/02/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7603,7751,7637,0,0,0,0,0,7637,0,0,0,0
2017/02/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2583,"1959,02","1909,43",1191,0,0,0,"504,23",0,0,"214,2",0,0
2017/02/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12537,"12788,21","12523,310000000001","2232,97","1368,48",0,0,"1988,05","6933,81",0,0,0,0
2017/02/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1478,0,"1018,78",0,0,0,0,"506,79","511,99",0,0,0,0
2017/02/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5245,"4976,52","5259,43","1956,91",0,0,0,"509,47","2118,7",0,"674,35",0,0
2017/03/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11839,"13001,04","11931,08","2171,94","508,67",0,0,"3002,74","6247,73",0,0,0,0
2017/03/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8596,"9298,87","8571,69","441,79",0,0,0,"6607,76","1522,14",0,0,0,0
2017/03/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1016,"1017,26","1032,03",0,0,0,0,0,"1032,03",0,0,0,0
2017/03/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2713,"914,8","2695,05",0,0,0,0,0,"2695,05",0,0,0,0
2017/03/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3022,1003,2920,1655,437,0,0,0,624,0,204,0,0
2017/03/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5816,"5870,75","5836,619999999999","960,14","146,46",0,0,"1875,84","2264,64",0,"589,54",0,0
2017/03/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8319,"8182,8","8652,7","772,96",0,0,0,"3428,76","3803,25",0,"464,63","183,1",0
2017/03/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2536,0,"2519,53",0,0,0,0,0,"2519,53",0,0,0,0
2017/03/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13205,"15017,53","13966,779999999999","2468,33","820,09",0,"1828,02","1010,29","7381,7",0,"458,35",0,0
2017/03/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7706,7452,7716,0,0,0,0,0,7716,0,0,0,0
2017/03/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2583,"2271,35","2222,16","1569,05",0,0,0,"508,87",0,0,"144,24",0,0
2017/03/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12672,"12331,94","12701,060000000001","2213,51","1278,59",0,0,"2010,35","7198,61",0,0,0,0
2017/03/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1375,"990,56","1415,5900000000001",0,0,0,0,"541,64","873,95",0,0,0,0
2017/03/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5333,"5444,65","5293,83","1358,55",0,0,0,"504,27","2662,5",0,"768,51",0,0
2017/04/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11953,"12612,53","11990,73","1928,47","512,77",0,0,"3088,2","6461,29",0,0,0,0
2017/04/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",8712,"4240,66","7247,78","299,45",0,0,0,"5118,83","1715,72",0,0,"113,78",0
2017/04/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1027,"462,1","1010,3800000000001",0,0,0,0,0,"1010,3800000000001",0,0,0,0
2017/04/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2743,"2462,96","2735,65",0,0,0,0,0,"2735,65",0,0,0,0
2017/04/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3056,2775,2933,1683,368,0,0,0,772,0,110,0,0
2017/04/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5893,"5969,92","5883,219999999999","746,61","182,62",0,0,"1887,75","2473,66",0,"592,58",0,0
2017/04/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8729,"8508,79","9708,57","773,27",0,0,0,3414,"4588,46",0,"420,97","511,87",0
2017/04/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2564,0,"2603,73",0,0,0,0,0,"2603,73",0,0,0,0
2017/04/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12856,"13382,93","13602,57","1929,52","826,7",0,"2547,37","1015,1299999999999","6818,86",0,"464,99",0,0
2017/04/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7793,7965,7825,0,0,0,0,0,7825,0,0,0,0
2017/04/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2583,"986,13","1018,8399999999999","619,5999999999999",0,0,0,"216,91",0,0,"182,33",0,0
2017/04/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12787,"13234,73","12877,36","2420,17","1643,19",0,0,"2487,05","6326,95",0,0,0,0
2017/04/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1564,"2536,3","1598,48",0,0,0,0,"626,18","972,3",0,0,0,0
2017/04/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5407,"5436,21","5401,280000000001","1648,49",0,0,0,"578,44","2398,34",0,"776,01",0,0
2017/05/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11829,"9342,2","11847,48","2159,8","404,63",0,0,"2981,53","6267,65",0,0,"33,87",0
2017/05/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6051,"9686,449999999999","6063,62","299,01",0,0,0,"5222,57","542,04",0,0,0,0
2017/05/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",0,"90,53","325,89",0,0,0,0,0,"325,89",0,0,0,0
2017/05/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2945,"2144,26","2203,4",0,0,0,0,0,"2203,4",0,0,0,0
2017/05/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3264,3003,2987,1876,406,0,0,0,668,0,37,0,0
2017/05/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5894,"4678,36","5894,6","889,37","218,2",0,0,"1890,4","2294,79",0,"601,84",0,0
2017/05/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8745,"9986,65","10965,71","773,16",0,0,0,"2987,05","6519,83",0,"355,51","330,16",0
2017/05/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2762,"1328,02","1951,49",0,0,0,0,0,"1951,49",0,0,0,0
2017/05/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13067,"13220,49","12441,989999999998","1633,11","764,72",0,"2129,06","1019,04","6189,16",0,"706,9",0,0
2017/05/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7792,7672,7806,0,0,0,0,0,7806,0,0,0,0
2017/05/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2000,"2140,66","2073,01","1312,66",0,0,0,"512,8000000000001",,0,"247,55",0,0
2017/05/01,"FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3127,"1909,93","140,55",0,0,0,"140,55",0,,0,0,0,0
2017/05/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12778,"13155,13","12917,42","2551,59","1151,47",0,0,"2544,88","6669,48",0,0,0,0
2017/05/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1743,"542,61","1739,6100000000001",0,0,0,0,"622,66","1116,95",0,0,0,0
2017/05/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5409,"5374,7","5447,09","1568,8100000000002",0,0,0,"622,95","2560,7599999999998",0,"694,57",0,0
2017/06/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,11997,"7900,48","12022,43","2061,48","403,48",0,0,"3031,17","6526,3",0,0,0,0
2017/06/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6128,"13074,91","7972,780000000001","301,35",0,0,0,"5261,7","2409,73",0,0,0,0
2017/06/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",0,0,0,0,0,0,0,0,0,0,0,0,0
2017/06/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",3006,"2698,1","2616,23",0,0,0,0,0,"2616,23",0,0,0,0
2017/06/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3327,3656,3324,2139,404,0,0,0,781,0,0,0,0
2017/06/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5929,"7686,78","5950,35","904,49","220,16",0,0,"1907,16","2444,36",0,"474,18",0,0
2017/06/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",8050,"9922,69","9873,03","773,92",0,0,0,"2806,57","5302,72",0,"989,82",0,0
2017/06/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2823,"3105,53","2864,31",0,0,0,0,0,"2864,31",0,0,0,0
2017/06/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13097,"14119,42","14056,54","1976,88","1016,26",0,"1969,85","980,23","7325,56",0,"787,76",0,0
2017/06/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7832,7893,7847,0,0,0,0,0,7847,0,0,0,0
2017/06/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2500,"1338,49","1350,25","811,3900000000001",0,0,0,"251,86",0,0,287,0,0
2017/06/01,"FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3189,"1053,82","218,24",0,0,0,"218,24",0,0,0,0,0,0
2017/06/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12718,"12973,07","12826,650000000001","2915,26","1266,55",0,0,"2528,38","6116,46",0,0,0,0
2017/06/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1798,"2190,24","1786,2399999999998",0,0,0,0,"587,65","1198,59",0,0,0,0
2017/06/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5443,"5346,88","5446,37","1611,58",0,0,0,"584,77","2529,59",0,"720,43",0,0
2017/07/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12012,"14625,14","12071,970000000001","2149,03","404,11",0,0,"2989,19","6529,64",0,0,0,0
2017/07/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6113,"11998,64","6124,96","302,65",0,0,0,"5306,47","515,84",0,0,0,0
2017/07/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",660,"630,02","620,58",0,0,0,0,0,"620,58",0,0,0,0
2017/07/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",3059,"3203,69","3059,81",0,0,0,0,0,"3059,81",0,0,0,0
2017/07/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3373,3857,2987,1846,403,0,0,0,738,0,0,0,0
2017/07/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,5944,"2307,28","5955,0599999999995","827,87","185,37",0,0,"1914,35","2517,73",0,"509,74",0,0
2017/07/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",6749,"8588,16","7959,26","774,13",0,0,0,"2987,07","3668,92",0,"419,06","110,08",0
2017/07/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2880,"4903,28","2904,3",0,0,0,0,0,"2904,3",0,0,0,0
2017/07/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13481,"14459,74","13424,75","2249,88","868,12",0,"1317,63","1165,22","7359,17",0,"464,73",0,0
2017/07/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7846,8038,7862,0,0,0,0,0,7862,0,0,0,0
2017/07/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2500,"1938,14","1859,8999999999999","954,76",0,0,0,"547,51",0,0,"357,63",0,0
2017/07/01,"FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3238,"1808,15","3205,6","1216,72",0,0,"503,34",0,"1485,54",0,0,0,0
2017/07/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,12672,"12868,82","12707,880000000001","2611,62","1238,68",0,0,"3029,22","5037,3",0,"791,06",0,0
2017/07/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",1878,"2537,01","1817,5500000000002",0,0,0,0,"579,61","1237,94",0,0,0,0
2017/07/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5457,"5556,58","5483,6900000000005","1671,67",0,0,0,"578,84","2526,19",0,"706,99",0,0
2017/08/01,"ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12344,"13418,11","12388,72","2226,23","405,31",0,0,"3065,43","6691,75",0,0,0,0
2017/08/01,"ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",4163,"13890,61","4597,55","301,95",0,0,0,"4295,6",0,0,0,0,0
2017/08/01,"BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1670,"1077,37","1072,01",0,0,0,0,0,"1072,01",0,0,0,0
2017/08/01,"BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",3443,3133,3294,0,0,0,0,0,3294,0,0,0,0
2017/08/01,"BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3766,3806,3957,1674,404,0,0,0,1879,0,0,0,0
2017/08/01,"BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6163,"7953,11","6148,92","743,93","221,4",0,0,"2087,76","2704,18",0,"391,65",0,0
2017/08/01,"BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",7779,"8135,88","8094,16","774,52",0,0,0,"3497,33","3331,59",0,"343,99","146,73",0
2017/08/01,"BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",3258,"5303,4","3279,07",0,0,0,0,0,"3279,07",0,0,0,0
2017/08/01,"COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",12884,"12784,3","12965,33","2128,1","1009,02",0,"1473,54","1516,45","6482,7",0,"355,52",0,0
2017/08/01,"DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,8098,7901,8100,0,0,0,0,0,8100,0,0,0,0
2017/08/01,"ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2500,"1933,19","1953,4","1224,79",0,0,0,"510,66",0,0,"217,95",0,0
2017/08/01,"FRONTERITA ENERGIA S.A.",FAMAILLÁ,TUCUMÁN,"CAÑA DE AZÚCAR",3628,"3123,29","3618,9","700,46",0,0,"713,02",0,"2205,42",0,0,0,0
2017/08/01,"PROMAÍZ S.A.","ALEJANDRO ROCA",CÓRDOBA,MAÍZ,13041,"13661,35","13088,51","2796,26","1015,12",0,0,"3031,42","5641,42",0,"604,29",0,0
2017/08/01,"RÍO GRANDE ENERGÍA S.A.","LA MENDIETA",JUJUY,"CAÑA DE AZÚCAR",2224,"2523,75","2239,33",0,0,0,0,"623,43","1615,9",0,0,0,0
2017/08/01,"VICENTÍN S.A.I.C.",AVELLANEDA,"SANTA FE",MAÍZ,5670,"5918,92","5672,41","1635,67",0,0,0,"624,3199999999999","2858,97",0,"553,45",0,0
"sep-17 (*)","ACA BIO COOPERATIVA LTDA.","VILLA MARÍA",CÓRDOBA,MAÍZ,12075,"14085,64","12124,48","2161,31","406,22",0,0,"3006,51","6550,44",0,0,0,0
"sep-17 (*)","ALCONOA S.R.L.","EL TABACAL",SALTA,"CAÑA DE AZÚCAR",6017,"11384,75","6041,21","301,28",0,0,0,"4235,3","1504,63",0,0,0,0
"sep-17 (*)","BIO SAN ISIDRO S.A.","CAMPO SANTO",SALTA,"CAÑA DE AZÚCAR",1175,925,"1023,19",0,0,0,0,0,"1023,19",0,0,0,0
"sep-17 (*)","BIOENERGÍA LA CORONA S.A.",CONCEPCIÓN,TUCUMÁN,"CAÑA DE AZÚCAR",2919,3873,2899,0,0,0,0,0,2899,0,0,0,0
"sep-17 (*)","BIOENERGÍA SANTA ROSA S.A.","LEÓN ROUGES",TUCUMÁN,"CAÑA DE AZÚCAR",3237,3765,3288,1712,294,0,0,0,1282,0,0,0,0
"sep-17 (*)","BIOETANOL RÍO CUARTO S.A.","RÍO CUARTO",CÓRDOBA,MAÍZ,6029,"6766,27","6006,43","742,94","184,47",0,0,"2011,21","2677,69",0,"390,12",0,0
"sep-17 (*)","BIOLEDESMA S.A.",LEDESMA,JUJUY,"CAÑA DE AZÚCAR",7708,"8304,51","7907,370000000001","772,91",0,0,0,"3494,21","3187,24",0,"344,74","108,27",0
"sep-17 (*)","BIOTRINIDAD S.A.","VILLA LA TRINIDAD",TUCUMÁN,"CAÑA DE AZÚCAR",2737,"4834,8","2738,57",0,0,0,0,0,"2738,57",0,0,0,0
"sep-17 (*)","COMPAÑÍA BIONERGÉTICA LA FLORIDA S.A.","LA FLORIDA",TUCUMÁN,"CAÑA DE AZÚCAR",13459,"14995,54","14732,04","2691,33","921,87",0,"1212,71","1519,06","8029,85",0,"357,22",0,0
"sep-17 (*)","DIASER S.A.","SAN LUIS","SAN LUIS",MAÍZ,7946,7928,7955,0,0,0,0,0,7955,0,0,0,0
"sep-17 (*)","ENERGÍAS ECOLOGICAS DEL TUCUMÁN S.A.",AGUILARES,TUCUMÁN,"CAÑA DE AZÚCAR",2500,"1196,05","1335,62","831,05",0,0,0,"329,07",0,0,"175,5",0,0
